text,label
"T-ALL is an aggressive hematological tumor that develops as the result of a multi-step oncogenic process which causes expansion of hematopoietic progenitors that are primed for T cell development to undergo malignant transformation and growth. Even though first-line therapy has a significant response rate, 40% of adult patients and 20% of pediatric patients will relapse. Therefore, there is an unmet need for treatment for relapsed/refractory T-ALL to develop potential targeted therapies. Pediatric T-ALL patient derived T cells were grown under either nonskewingTh0 or Th1-skewing conditions to further process for ChIP-qPCR, RDIP-qPCR and other RT-PCR assays. Endogenous WASp was knocked out using CRISPR-Cas9 and was confirmed using flow cytometry and western blotting. LC-MS/MS was performed to find out proteomic dataset of WASp-interactors generated from Th1-skewed, human primary Th-cells. DNA-damage was assessed by immunofluorescence confocal-imaging and single-cell gel electrophoresis (comet assay). Overexpression of RNaseH1 was also done to restore normal Th1-transcription in WASp-deficient Th1-skewed cells. We discovered that nuclear-WASp is required for suppressing R-loop production (RNA/DNA-hybrids) at Th1-network genes by ribonucleaseH2 (RNH2) and topoisomerase1. Nuclear-WASp is associated with the factors involved in preventing and dissolving R-loops in Th1 cells. In nuclear- WASp-reduced malignant Th1-cells, R-loops accumulate in vivo and are processed into DNA-breaks by transcription-coupled-nucleotide-excision repair (TC-NER). Several epigenetic modifications were also found to be involved at Th1 gene locus which are responsible for active/repressive marks of particular genes. By demonstrating WASp as a physiologic regulator of programmed versus unprogrammed R-loops, we suggest that the transcriptional role of WASp in vivo extends also to prevent transcription-linked DNA damage during malignancy and through modification of epigenetic dysregulations. Our findings present a provocative possibility of resetting R-loops as a therapeutic intervention to correct both immune deficiency and malignancy in T-cell acute lymphoblastic leukemia patients and a novel role of WASp in the epigenetic regulation of T helper cell differentiation in T-ALL patients, anticipating WASp's requirement for the suppression of T-ALL progression.",0
"The aim of this research was to study the processing effects (roasting and boiling) on primary and secondary metabolite composition of fruits from the following chestnut (Castanea sativa Mill.) cultivars (cvs.) of three Protected Designation of Origin (PDO) areas in the Trás-os-Montes e Alto Douro region (Portugal): PDO Terra Fria (cvs. Aveleira, Boaventura, Côta, Lamela and Trigueira), PDO Padrela (cvs. Judia, Lada, Longal and Negra) and PDO Soutos da Lapa (cvs. Longal and Martaínha). The cooking processes significantly (p<0.0001) affected primary and secondary metabolite composition of the chestnuts. Roasted chestnuts had higher protein contents, insoluble and total dietary fibre and lower fat contents whilst boiled chestnuts had lower protein, but higher fat contents. Cooking increased citric acid contents, especially in roasted chestnuts. On the other hand, raw chestnuts had higher malic acid contents than cooked chestnuts. Moreover, roasted chestnuts had significantly higher gallic acid and total phenolics contents, and boiled chestnuts had higher gallic and ellagic acids contents, when compared to raw chestnuts. The present data confirms that cooked chestnuts are a good source of organic acids and phenolics and have low fat contents, properties that are associated with positive health benefits.",1
The evolutionary conservation of non-core RAG regions suggests significant roles that might involve quantitative or qualitative alterations in RAG activity. Off-target V(D)J recombination contributes to lymphomagenesis and is exacerbated by RAG2' C-terminus absence in,0
"Background and objective Philadelphia chromosome-positive acute lymphoblastic leukemia (ALL Ph+) is quite rare among pediatric patients. Its management has undergone significant changes in the past few years, leading to some variability in how it is approached. At the Portuguese Oncology Institute of Porto (IPOP), a tertiary oncological center, the standard of care has been aligned with the guidelines proposed by the European intergroup study of post-induction treatment of ALL Ph+ (EsPhALL). In this study, we aimed to examine the experience and outcomes related to the treatment of pediatric patients with ALL Ph+ at IPOP. Methods This retrospective cohort study involved pediatric patients diagnosed with ALL Ph+ at IPOP between January 2008 and December 2022 and analyzed their outcomes. Results A total of 14 patients were included.",0
Biallelic mutation in the DNA-damage repair gene,0
"The antioxidative activity of a total of 92 phenolic extracts from edible and nonedible plant materials (berries, fruits, vegetables, herbs, cereals, tree materials, plant sprouts, and seeds) was examined by autoxidation of methyl linoleate. The content of total phenolics in the extracts was determined spectrometrically according to the Folin-Ciocalteu procedure and calculated as gallic acid equivalents (GAE). Among edible plant materials, remarkable high antioxidant activity and high total phenolic content (GAE > 20 mg/g) were found in berries, especially aronia and crowberry. Apple extracts (two varieties) showed also strong antioxidant activity even though the total phenolic contents were low (GAE < 12.1 mg/g). Among nonedible plant materials, high activities were found in tree materials, especially in willow bark, spruce needles, pine bark and cork, and birch phloem, and in some medicinal plants including heather, bog-rosemary, willow herb, and meadowsweet. In addition, potato peel and beetroot peel extracts showed strong antioxidant effects. To utilize these significant sources of natural antioxidants, further characterization of the phenolic composition is needed.",1
"BACKGROUND Fibrosing mediastinitis (FM) is a rare, fibroproliferative disorder within the mediastinum. It is extremely rare for hematologic malignancies to develop as FM. CASE REPORT A 32-year-old Japanese man with a 1-month history of headache and 2-week history of facial swelling underwent chest computed tomography (CT); a diffuse mass-like lesion was revealed in the anterior mediastinum with severe stenosis of vital mediastinal organs. After a surgical biopsy, an initial diagnosis of idiopathic FM was made. The FM lesions responded mildly to corticosteroids but recurred repeatedly. Sixteen months after the treatment initiation, blasts appeared in the peripheral blood (PB), and the patient was diagnosed with B-acute lymphoblastic leukemia/lymphoblastic lymphoma (B-ALL/LBL). Chemotherapy led to complete remission of the B-ALL/LBL and almost complete disappearance of FM-like lesions. Immunohistochemistry of the mediastinal biopsy specimen taken before the blasts' appearance in PB demonstrated a CD34/CD7/terminal deoxynucleotidyl transferase-positive population, an identical pattern of expression common to the blasts in the patient's PB and bone marrow. CONCLUSIONS This is the first case report of B-ALL/LBL presenting as FM. This case underscores the importance of considering the possibility of latent hematologic malignancy even in the absence of new symptoms other than those caused by FM lesions for a long period of time. This is the first demonstration that leukemia cells may be present in the FM lesions from the initial stage of disease onset. Even if a diagnosis of idiopathic FM is confirmed, continued suspicion of the presence of hematologic malignancy is vital for improving patient outcomes.",0
"This study aimed to evaluate the effect of different blanching times on the antioxidant properties (antioxidant and free radical scavenging activities) and phenolic content of selected cruciferous vegetables. The study revealed that a 10-min blanching time had a significant effect (p < 0.05) on the antioxidant properties and phenolic content of all the vegetables except for cabbage and mustard cabbage. The loss of antioxidant activity was highest in Chinese cabbage (40%) after 15 min of blanching, followed by cabbage (27%), Chinese white cabbage (19%), mustard cabbage (9%) and red cabbage (4%). Red cabbage had lost a total of 40% scavenging activity after 15 min of blanching followed by Chinese cabbage (38%), cabbage (36%), mustard cabbage (23%) and Chinese white cabbage (11%). Only Chinese cabbage showed an increase (p < 0.05) in total phenolic content after 15 min of blanching compared with other vegetables. Minimal heat treatment through blanching process is recommended to prevent the major loss of antioxidant properties and phenolic content in selected cruciferous vegetables. Copyright © 2005 Society of Chemical Industry",1
"Cereal Chem. 67(5):413-417 Wheat samples from the United States and Canada and flours from Linear regression analysis between protein and alkylresorcinol content those wheats were analyzed for alkylresorcinols. Alkylresorcinols in wheats indicated that they are negatively correlated. Wheat type had no effect ranged from 317.5 to 655.0 ,4g/g dry weight. Flours contained very small on flour alkylresorcinol content. Patent percentage of flours was shown amounts of alkylresorcinols and the values ranged from 0.025 to 14.45 to be positively correlated with the amount of alkylresorcinols. Both kernel )ug/g dry weight. Generally, hard wheats had higher protein and lower maturity and cereal types influenced the amount of alkylresorcinols. As alkylresorcinols; soft wheat had lower protein and higher alkylresorcinols. maturity increased, alkylresorcinol content decreased. A group of compounds known to inhibit growth in several animal species has been isolated from cereal grains (Wieringa 1967, Evans et al 1973, Pawlik 1979, Sedlet et al 1984) and identified as resorcinol derivatives with hydrocarbon chains at the fifth position. Cereal alkylresorcinols were found to be mixtures of saturated, monoenoic, and dienoic homologs with 13-29 carbon side chains (Wieringa 1967; Kozubek 1984b, 1987a; Seitz and Love 1987). The C21, C23, C25, C27, and C29 homologs were observed in rye oil (Briggs 1974). In wheat bran, the C25 and C27 components were found to be predominant (Wenkert et al 1964). Wieringa (1967) states that factors such as soil type, fertilization, and weather may influence the content of alkylresorcinols. Cereal grains grown under the same agronomic and climatic conditions during consecutive crop years showed only slight variations from year to year. However, Verdeal and Lorenz (1977) found that alkylresorcinol content decreases in rye and triticale as the grains mature. Alkylresorcinols are present quite early in kernel development, and the apparent decrease in proportion of alkylresorcinols may be a dilution effect, partly due to deposition of starch and protein in developing grain kernels. By milling wheat, rye, and triticale into bran, shorts, and flour fractions, and subsequent analysis, Verdeal and Lorenz (1977) and Salek (1978) showed the bran to contain the highest alkylresorcinol level. Intermediate values were found in the shorts, whereas the flour fractions produced relatively low values. This indicates that a gradient exists with the highest amounts of the compounds in the pericarp, intermediate amounts in the aleurone layer, and relatively small but detectable amounts in the endosperm portion of cereal grain kernels. Seitz and Love (1987) suggested that analyses of alkylresorcinols in milling fractions could be a useful measure of bran contamination in flours. Generally, the amount of alkylresorcinols in cereals is highest in rye, lower in wheat and triticale, and very low in other cereals such as oats, barley, and corn (Verdeal and Lorenz 1977, Musehold 1978, Kozubek and Demel 1980). However, some varieties of wheat have an alkylresorcinol content similar to that of rye. Selection of cultivar progeny was effective in increasing or decreasing alkylresorcinol content (Evans et al 1973). Thus far, these compounds have only been suspected to be detrimental factors in animal nutrition, although concern has occasionally been raised about possible ill-effects on humans in European countries with high rye bread consumption (Anonymous 1974). There are no established human toxicity levels for these compounds. In model studies, alkylresorcinols were shown to cause red blood cell hemolysis, permeability changes of erythrocytes and liposomes to small solutes, and DNA strand scission, and to be involved in many pathological conditions (Kozubek 1984a, 1987b; Kozubek and Demel 1980; Kozubek et al 1988).",1
"This study was carried out to investigate the impact of high pressure processing (HPP) at different pressure (200, 400 and 600 MPa) and treatment times (5, 9 and 15 min) on ascorbic acid, total phenolics, anthocyanin stability and total antioxidant capacity, were also studied at different physicochemical parameters such as pH, °Brix and color. HPP treatments resulted in more than 92% vitamin C retention at all treatment intensities. On the other hand, total phenolic content in the juice was increased, mainly after HPP at 200 MPa for all treatment times. The total and monomeric anthocyanin were similar or higher than the value estimated for the fresh juice being maximum at 400 MPa/15 min (16% increase). Antioxidant capacity values were not statistically different for treatments at 200 MPa for 5–15 min in comparison with fresh juice, however for 400 MPa/15 min and 600 MPa for all times (8–16% reduction), the lowest values were observed for total antioxidant capacity determined with TEAC method. No significant changes were observed in pH and °Brix. Color changes (a*, b*, L* and ΔE) were not visually noticeable for pressurized beverage for all pressures and times.",1
"The precise segmentation of white blood cells (WBCs) within blood smear images is a significant challenge with implications for both medical research and image processing. Of particular importance is the often neglected task of accurately segmenting WBC nuclei, an aspect that currently lacks dedicated methodologies. This paper introduces a straightforward and efficient method designed to fill this critical gap, providing an effective solution for the efficient segmentation of WBC nuclei. In blood smear imagery, the distinctive coloration of WBCs contrasts with the hues of other blood components. The inherent obscurity of WBCs prompts their segmentation by isolating pixels with minimal intensities. To streamline this process, our proposed method employs the Laplacian pyramid technique to decorrelate pixels in blood smear images, thereby amplifying the contrast. Subsequently, the intensities of pixels constituting blood cells, encompassing WBCs and the background, are modeled using three Gaussian random variables. Capitalizing on this feature, we implement the Gaussian mixture model (GMM) clustering method to determine the optimal threshold value, facilitating a highly precise segmentation of WBC nuclei. The proposed method demonstrates the capability to process images containing a single WBC as well as effectively functioning with images containing multiple cells of this type. Evaluation of the method on the ALL-IDB, ALL-IDB2, CellaVision, and JTSC datasets yielded accuracy values of 0.9802, 0.9725, 0.9772, and 0.9730, respectively. Comparative analysis with state-of-the-art methods revealed a notably comparable performance, underscoring the effectiveness of the proposed approach. The method presented in this article is highly competitive for segmenting the nuclei of WBCs compared to state-of-the-art methods. The three main advantages of our method are its ability to process images containing one or more WBCs, the automatic calculation of threshold values for each processed image, eliminating the need for manual parameter adjustments. Lastly, the method is efficient, as its algorithmic complexity is approximately",0
"To identify and quantify biologically active components in rat serum after orally administrating the decoction of Bulpleurum falcatum L. and Fractus aurantii, one of traditional Chinese medicines (TCMs), high-performance liquid chromatography (HPLC)-tandem mass spectrometry method was developed and validated. The HPLC separation was carried out on a Waters Nova Pak C(18) column using acetonitrile and water as mobile phase after the sample of rat serum was cleaned up with solid-phase extraction. Atmospheric pressure chemical ionization in the negative ion mode and selected reaction monitoring (SRM) method was developed to determine the active components. Three flavonoids of hesperidin, neohesperidin and naringin were identified in the serum by comparing their retention times and three independent SRM precursor/product ion transitions with those of corresponding reference standards. The concentrations of naringin, hesperidin and neohesperidin in rat serum determined by SRM measurement were 16.3, 11.9 and 14.3 ng/ml, respectively, after orally administrating the decoction of B. falcatum L. and F. aurantii. This method was validated in terms of recovery, linearity, accuracy and precision (intra- and interday variation). The recoveries from spiked control samples were 93.0, 89.3 and 91.2% for hesperidin, neohesperidin and naringin, respectively. Linearity in rat serum was observed over the range of 2.0-50.0 ng/ml. Percent bias (accuracy) and precision were well within the acceptable range and the relative standard deviation (R.S.D.) of the measured rat serum samples was less than 10% (n=5).",1
"The lack of information on drug-drug interactions in the pediatric population significantly complicates making effective therapeutic decisions. Our study aimed to analyze the rate and risk factors as well as present potential drug-drug interactions (pDDIs) specifically for pediatric patients from the pediatric hemato-oncologic unit, including acute lymphoblastic leukemia (ALL) patients. We conducted a six-month prospective study in which clinical pharmacists examined medical records once a week to look for pDDIs using the Lexicomp We identified 507 pDDIs in 119 screened patients, 388 of which were clinically relevant. Nearly 68% of the patients were exposed to at least one significant interaction. The number of pDDIs was positively correlated with the number of medications (r Limited data on drug-drug interactions in the pediatric population emphasizes the need for close collaboration between clinical pharmacists and clinicians to improve the safety and effectiveness of pharmacotherapy.",0
"The antioxidant compounds from commercial bananas, Musa Cavendish, were studied. One of the antioxidants, gallocatechin, was identified in the banana. The gallocatechin was isolated (using HPLC) from the banana peel extract, which showed strong antioxidant activity. Gallocatechin was more abundant in peel (158 mg/100 g dry wt.) than in pulp (29.6 mg/100 g dry wt.). The antioxidant activity of the banana peel extract, against lipid autoxidation, was stronger than that of the banana pulp extract. This result was consistent with the gallocatechin analysis. The higher gallocatechin content may account for the better antioxidant effects. Thus, the antioxidant capacity of the bananas may be attributed to their gallocatechin content. Bananas should be considered as a good source of natural antioxidants for foods.",1
"T cell malignancies pose several unique issues for CAR-T cell therapy that were not significant concerns with CAR-T cells for B-cell malignancies. A general problem to consider in the production of CAR-T cells is ""on target-off tumor toxicity."" This occurs when the antigen targeted by the CAR-T cells is also expressed on normal cells, not just tumor cells, which causes CAR-T cells to damage these normal cells. In CAR-T cell therapy for T cell tumors, antigens expressed on T cells (such as CD5, CD7, etc.) are the targets, which leads to a problem known as ""fratricide,"" where CAR-T cells kill each other. Other issues include T cell aplasia and contamination of CAR-T cell products with tumor cells. However, several recent clinical trials have shown excellent outcomes for CAR-T cell therapy when genome editing technology is used to overcome these issues by knocking out target antigens or T cell receptors. This review article outlines these challenges and their solutions and discusses the results of recent clinical trials.",0
"We present a simultaneous liquid chromatographic method for the separation of two flavonoid compound families, flavanone glycosides (FGs) and polymethoxylated flavones (PMFs), which are usually found in citrus fruits species and varieties. This technique permits the quantitation of six FGs (narirutin, naringin, hesperidin, neohesperidin, didymin, poncirin) and six PMFs (sinensetin, hexamethoxyflavone, nobiletin, scutellarein, heptamethoxyflavone and tangeretin). This technique, to be used to characterize a citrus juice by its polyphenolic profile, has been applied to the determination of flavonoid compounds in grapefruit- and orange juice. Differentiation of orange juice varieties and mixtures containing tangor juice using polyphenolic profiles and flavonoid content has been achieved.",1
"Six flavone glycosides were separated by HPLC using RP-18 with a quaternary mobile phase mixture [water-acetonitrile-tetrahydrofuran-acetic acid (80:16:3:1, v/v)]. This procedure was applied to the separation and determination of the most important flavanone glycosides contained in pure grapefruit and sour orange juices and mixtures. This method can be used for quality control of industrial concentrates and juices.",1
"Analyses of phenolic acids, aldehydes and benzoic acid were carried out using GLC and MS techniques on the peel and peeled tuber of potato cv. Bintje, Magnum Bonum, Sabina, Ukama, Stina and Sv70102. Chlorogenic acid was determined by spectrophotometry. Caffeic, protocatechuic and ferulic acids were found in the peel and peeled tubers of all cv. and vanillic and syringic acids in the peel of all cv. Benzoic and sinapic acids were detected only in the peel of Sabina and Sv 70102, resp. Caffeic, ferulic and p-coumaric acids were generally found conjugated to the extracted residue from peel. Ferulic acid was the only conjugated acid detected in residues from the peeled tubers of all cv. Chlorogenic acid content varied considerably between cv. (4.1-17.3% in peel, 0.4-2.7% in peeled tuber) but agreed with previous results. Bintje and Magnum Bonum (susceptible to Phoma exigua var. foveata) had a higher ratio of chlorogenic acid to other phenolics than the other, more resistant cv. 3 aldehydes not previously reported in potato tubers were detected in the free form. Protocatechualdehyde was found in all cv., vanillin in all but the peeled tuber of Bintje and Magnum Bonum, and p-hydroxybenzaldehyde in only a few samples. Vanillin was also detected after hydrolysis of extracted residues from the peel of all cv.",1
"Plant lignans occur in many foods, with flaxseed presently recognized as the richest source. Some plant lignans can be converted by intestinal microbiota to the mammalian lignans, enterodiol and enterolactone, which may have protective effects against hormone-related diseases such as breast cancer. This study determined whether plant lignans in sesame seed, particularly sesamin, could be metabolized to the mammalian lignans. The total plant lignan concentration in sesame seed (2180 micromol/100 g) was higher than that in flaxseed (820 micromol/100 g). In vitro fermentation with human fecal inoculum showed conversion of sesamin to the mammalian lignans, although at a lower rate (1.1%) compared with that of secoisolariciresinol diglucoside (57.2%). However, when fed to female Sprague-Dawley rats for 10 d, sesamin (15 mg/kg body weight) and a 10% sesame seed diet resulted in greater (P < 0.05) urinary mammalian lignan excretion (3.2 and 11.2 micromol/d, respectively), than the control (< 0.05 micromol/d). We conclude that sesame seed is a rich source of mammalian lignan precursors and sesamin is one of them. From intermediate metabolites of sesamin identified in rat urine by GC-MS, a tentative metabolic pathway of sesamin to mammalian lignans is suggested.",1
"To compare the effect of vegetable, fruit, and legume consumption on urinary isoflavonoid phytoestrogen and lignan excretion.",1
"Acute lymphoblastic leukaemia is currently treated with bacterial L-asparaginase; however, its side effects raise the need for the development of improved and efficient novel enzymes. Previously, we obtained low anti-asparaginase antibody production and high serum enzyme half-life in mice treated with the P40S/S206C mutant; however, its specific activity was significantly reduced. Thus, our aim was to test single mutants, S206C and P40S, through in vitro and in vivo assays. Our results showed that the drop in specific activity was caused by P40S substitution. In addition, our single mutants were highly stable in biological environment simulation, unlike the double-mutant P40S/S206C. The in vitro cell viability assay demonstrated that mutant enzymes have a higher cytotoxic effect than WT on T-cell-derived ALL and on some solid cancer cell lines. The in vivo assays were performed in mice to identify toxicological effects, to evoke immunological responses and to study the enzymes' pharmacokinetics. From these tests, none of the enzymes was toxic; however, S206C elicited lower physiological changes and immune/allergenic responses. In relation to the pharmacokinetic profile, S206C exhibited twofold higher activity than WT and P40S two hours after injection. In conclusion, we present bioengineered",0
"The effect of olive stone removal before processing on the degradation level, secoiridoid and tocopherol contents, and antioxidant activity of monovarietal extra virgin olive oils (EVOOs) was studied. EVOOs were extracted from olives of the Leccino, Moraiolo, Frantoio, Pendolino, Taggiasca, and Colombaia varieties both in the presence and in the absence of the stones. The degradation level of EVOOs was evaluated by acidity, peroxide number, and spectroscopic indices K(232) and K(270), according to EU regulation. The secoiridoid compounds typical of EVOO, namely, the oleuropein and ligstroside derivatives, hydroxytyrosol, tyrosol, and tocopherols were analyzed by HPLC. The antioxidant activity was evaluated by the xanthine oxidase/xanthine system, generating superoxide radical and hydrogen peroxide, and by the 2,2-diphenyl-1-(2,4,6-trinitrophenyl)hydrazyl test. Results showed that EVOOs obtained from both stoned and destoned olives had a very low degradation level, which was not affected by destoning. Destoning lowered slightly the alpha-tocopherol content in EVOOs but increased the total secoiridoid content and the antioxidant activity of EVOOs (up to 3.5-fold). However, these effects were variety-dependent and negligible in some conditions. It was concluded that a better knowledge of the reactions occurring during olive processing, and particularly on the involvement of endogenous pulp and stone enzymes, is essential to predict the effect of destoning on EVOO quality.",1
"Phenolic compounds in 21 grape cultivars grown in New York during the 1985 season were analyzed by using column chromatography, thin layer chromatography, and high performance liquid chromatography. Trans-caffeoyl tartaric acid, cis-coumaroyl tartaric acid, and trans-coumaroyl tartaric acid were the major components of acidic phenolics, while catechin, epicatechin, and two unidentified compounds were the major constituents in the neutral phenolics. One of the unidentified compounds was tentatively identified as a catechin-gallate and the others as isomers of catechin-catechin-gallate. There were large differences in the phenolic make-up of the individual cultivars. Mean values of individual phenolics were higher in the New York grapes than in those from the western United States and Europe.",1
"A rapid and sensitive capillary electrophoretic method for analysis of resveratrol in wine was established. The protocol consists of sample preparation using a C-18 solid-phase extraction cartridge. Baseline separation of trans- and cis-resveratrol from other compounds in wine was achieved in approximately 8 min using a micellar mode. The limits of detection for trans- and cis-resveratrol were 0.1 and 0.15 micromol/L, respectively. Recovery rates for trans-resveratrol using the protocol described ranged from 94.6 +/- 8.5 to 101.9 +/- 7.2%. These procedures were used to analyze the trans- and cis-resveratrol levels in 26 wines. It was found that the concentration of trans-resveratrol ranged from 0.987 to 25.4 micromol/L, whereas the concentration of cis-resveratrol was much lower.",1
"Five different varieties of greek table olives (Kalamon, Tsakistes, Crete, Amfissas and Thrubes Crete) were investigated for the total polyphenol content and phenolic compounds, humidity, fat and total antioxidant capacity. Analysis was performed on the flesh and kernel of the table olives. Total polyphenol content was estimated with the Folin–Ciocalteau assay, humidity with freeze drying and total fat with Soxhlet extraction. Qualitative analysis of phenols and phenolic acids was performed with gas chromatography/mass spectrometry and thirteen compounds were identified in flesh as well in kernel except of oleanolic acid. Finally the antioxidant activity of olives was assessed by scavenging of the 1,1-diphenyl-2-picrylhydrazyl (DPPHradical dot) radical. Total antioxidant capacity is in descending order: Tsakistes > Amfissas > Kalamon > Crete > Thrubes Crete. By the present work, the consumption of table olives, is considered to offer a high intake of antioxidants, mainly polyphenols, and so a health benefit for the prevention of many decadent diseases.",1
"T-cell Acute Lymphoblastic Leukemia (T-ALL) is a highly aggressive form of ALL with at least 25% relapse rates. The high relapse rates are often linked to poor prognoses. More detailed studies for novel therapeutic targets for the treatment of T-ALL are required as the genetic and transcriptomic data currently available on T-ALL pathophysiology is insufficient. Long non-coding RNAs are emerging as important players in the regulation of tumour proliferation and metastasis. Studies on various cancers have revealed their potential as biomarkers and therapeutic targets in treatment. This review describes the characterization, biosynthesis, and role of long non-coding RNA in T-ALL and highlights their potential as next generation molecule in development of promising diagnostic, prognostic and/or therapeutic markers.",0
"Minimal residual disease (MRD) assessment using peripheral blood instead of bone marrow aspirate/biopsy specimen or the biopsy of the cancerous infiltrated by lymphoid malignancies is an emerging technique with enormous interest of research and technological innovation at the current time. In some lymphoid malignancies (particularly ALL), Studies have shown that MRD monitoring of the peripheral blood may be an adequate alternative to frequent BM aspirations. However, additional studies investigating the biology of liquid biopsies in ALL and its potential as an MRD marker in larger patient cohorts in treatment protocols are warranted. Despite the promising data, there are still limitations in liquid biopsies in lymphoid malignancies, such as standardization of the sample collection and processing, determination of timing and duration for liquid biopsy analysis, and definition of the biological characteristics and specificity of the techniques evaluated such as flow cytometry, molecular techniques, and next generation sequencies. The use of liquid biopsy for detection of minimal residual disease in T-cell lymphoma is still experimental but it has made significant progress in multiple myeloma for example. Recent attempt to use artificial intelligence may help simplify the algorithm for testing and may help avoid inter-observer variation and operator dependency in these highly technically demanding testing process.",0
"Acute lymphoblastic leukemia (ALL) is a hematologic cancer that begins in the bone marrow and results in an overproduction of lymphocytes. It can present as palpable purpura, which is also seen in many other pathologies, including vasculitides such as IgA vasculitis. We present a case of a 52-year-old male who presented to our hospital from an outside facility specifically for plasma exchange for treating a previously diagnosed IgA vasculitis. After being admitted for further evaluation, it was noted that the patient had a diffuse petechial non-blanching purpuric rash bilaterally covering the lower extremities, trunk, upper extremities, and tongue. The patient was also noted to have severe pancytopenia. Fluorescence in situ hybridization (FISH) demonstrated the presence of t(9:22), indicating Philadelphia chromosome rearrangement. The patient was diagnosed with ALL. The patient underwent induction chemotherapy and was continued on hyper-CVAD protocol with intrathecal chemotherapy. The patient appeared to respond well to treatment and is currently undergoing subsequent intermittent chemotherapy. In this case, the diagnosis of B-cell ALL (B-ALL) blast crisis was pivotal in providing the correct therapy to this patient, and the case demonstrated that even rare presentations of B-ALL in this population with rare mutations responds avidly to tyrosine kinase inhibitors.",0
"Phenolics from grapes and wines can play a role against oxidation and development of atherosclerosis. Levels of phenolics, major catechins [(+)-catechin, (-)-epicatechin, procyanidin dimers B1, B2, B3, and B4], phenolic acids (gallic acid and caffeic acid), caftaric acid, malvidin-3-glucoside, peonidin-3-glucoside, and cyanidin-3-glucoside were quantified by HPLC with UV detection for 54 French varietal commercial wines taken from southern France to study the antioxidant capacity and the daily dietary intake of these compounds for the French population. The highest antioxidant capacity was obtained with red wines and ranged from 12.8 mmol/L (Grenache) to 25.2 mmol/L (Pinot Noir). For white wines, Chardonnay enriched in phenolics by special wine-making was found to have an antioxidant capacity of 13.8 mmol/L, comparable to red wine values. For red wines classified by vintages (1996-1999) antioxidant capacities were approximately 20 mmol/L and then decreased to 13.4 mmol/L for vintages 1995-1991. Sweet white wines have 1.7 times more antioxidant capacity (3.2 mmol/L) than dry white wines (1.91 mmol/L). On the basis of a still significant French wine consumption of 180 mL/day/person, the current daily intake of catechins (monomers and dimers B1, B2, B3, and B4) averaged 5 (dry white wine), 4.36 (sweet white wines), 7.70 (rosé wines), 31.98 (red wines), and 66.94 (dry white wine enriched in phenolic) mg/day/resident for the French population. Red wine, and particularly Pinot Noir, Egiodola, Syrah, Cabernet Sauvignon, and Merlot varieties, or Chardonnay enriched in phenolics during wine-making for white varieties contribute to a very significant catechin dietary intake.",1
"The flavonoids, naringin and naringenin and the furanocoumarin, bergapten (5-methoxypsoralen), were detected in some fresh grapefruit and commercial grapefruit juices but were not detected in other fruit juices tested (orange; orange with apple base; dark grape; orange and mango with apple base; orange, peach, passion fruit juice). The contents of these three grapefruit constituents in commercial juice and fresh grapefruit varied from brand to brand and also from lot to lot. Juice was prepared from the fresh fruit via different methods (by hand, squeezer or blender). The naringin content, after hand-squeeze, ranged from 115 to 384 mg/l. With hand-squeeze juice production, bergapten was not detected (less than 0.5 mg/l) in two varieties of grapefruit, and naringenin was usually not in detectable levels (less than 2 mg/l) in three varieties. All three constituents were present in New Zealand grapefruit preparations (including juice by hand-squeeze) and different lots showed variation in content (1.5-, 2.3- and 4.7-fold for naringin, naringenin and bergapten, respectively). Differences in the concentrations of these three constituents, which have potential for drug interaction, may contribute to the variability in pharmacokinetics of CYP3A4 drugs and some contradictory results of drug interaction studies with grapefruit juice.",1
"Acute lymphoblastic leukemia (ALL) is a prevalent malignant hematologic disease characterized by the abnormal proliferation and accumulation of immature lymphocytes in bone marrow and lymphoid tissues. In our study, Oxford Nanopore Technologies (ONT) sequencing was performed to investigate four types of methylation modifications-6 mA, CHG, CHH, and CpG-in a pair of monozygotic twins, where one twin has ALL and the other is healthy. The results showed the significant global hypomethylation of CpG sites and an increase in 6 mA, CHG, and CHH methylation in the twin diagnosed with ALL. Notably, the hypomethylation of CpG was particularly increased in the open sea, gene body, and 3'UTR regions, while 6 mA and CHG modifications exhibited high methylation levels in the gene body, TSS1500, TSS200, and 3'UTR regions. Additionally, CHH modifications showed high methylation across all genomic regions. Within the differential methylation loci (DML), we identified several genes related to tumorigenesis and progression (such as ZDHHC11, NBPF1, and TPTE). Furthermore, we systemically reviewed the literatures on leukemia and DNA methylation modifications, providing a comprehensive description of their correlation. In summary, these findings indicate that DNA methylation plays a crucial role in the onset and progression of ALL, offering valuable insights for future research into its impact on leukemia development.",0
