text,label
"Anthocyanins and proanthocyanidins were characterized by HPLC-ESI-MS/MS coupled with a diode array and/or fluorescent detector in seven cultivars of Ribes nigrum (black currant) and Ribes rubrum (red currant, Red Lake), six cultivars of Ribes grossularia (gooseberries), Aronia melanocarpa(chokeberry), and Sambucus nigra (elderberry). Thirty-one different anthocyanins were detected in these berries, but not every anthocyanin was observed in each berry. A number of minor anthocyanins were identified from these berries for the first time. The concentrations of individual anthocyanins in all of the berries were quantified using relevant anthocyanidin 3-glucoside standards. Among the berries studied in this paper and in berries in general, chokeberry has the highest total anthocyanin concentrations [1480 mg/100 g of fresh weight (FW)], whereas the lowest total anthocyanin concentration in the berries studied was found in the gooseberry cv. Careless, which contained only 0.07 mg/100 g of FW. Two cultivars of gooseberries (Marigold and Leveller) did not contain any anthocyanins. Total proanthocyanidin concentrations in the berries studied ranged from 23 to 664 mg/100 g of FW in elderberry and chokeberry, respectively. Procyanidin or prodelphinidin polymers were the predominant components (>65% w/w) in most of the berries. The lipophilic and hydrophilic antioxidant capacities were measured by the oxygen radical absorbance capacity (ORAC(FL)) procedure. The total antioxidant capacity varied from 21 micromol of TE/g of FW in Careless gooseberry to 161 micromol of TE/g of FW in chokeberry. Total phenolics in the berries in general paralleled hydrophilic antioxidant capacity.",1
"Proanthocyanidin rich plant extracts derived from grape seed extract (GSE), hawthorn and cranberry are on markets for their preventive effects against cardiovascular diseases and uroinfections in woman. However, the importance of these health beneficial effects of these botanicals remains elusive due to incomplete understanding of uptake, metabolism and bioavailability of proanthocyanidins in vivo. In the present study rats were given GSE orally (300 mg/kg, twice a day) and blood and urine were collected over a 24 h period. Monomeric catechins and their methylated metabolites, and proanthocyanidins up to trimers were detected in blood samples treated with GSE using LC-MS/MS operating in the multiple reaction monitoring (MRM) mode. A new tetramethylated metabolite of dimeric proanthocyanidin (m/z 633) in GSE-treated urine was tentatively identified. Using LC-MS/MS, (+)-catechin and (-)-epicatechin were identified in the brain conclusively. These data suggested that GSE catechins cross the blood brain barrier and may be responsible for the neuroprotective effects of GSE.",1
"Measurable/minimal residual disease (MRD) is considered the single most powerful high-risk factor in acute leukemia, including T-cell acute lymphoblastic leukemia (T-ALL). In this study, we evaluated the impact of flow cytometry (FC)-based detection of MRD on survival outcomes in pediatrics, adolescents, and young adults (AYA) with T-ALL. We included 139 patients, 88 pediatric patients between the ages of one and 14 years, and 51 AYA patients between 15 and 39 years of age, over a period of three years and were treated with the Indian Collaborative Childhood Leukemia Group (ICiCLe) protocol. MRD assessment was performed on post-induction (PI) bone marrow aspirate samples using a 10-color 11-antibody MRD panel on a Gallios instrument (Beckman Coulter, Miami, FL, USA). MRD value > 0.01% was considered positive. PI-MRD status was available in 131 patients. The five-year event-free survival (5-year EFS) in PI-MRD positive patients was inferior to those of negative patients (13.56% vs 79.06%), which was statistically significant (P < 0.001). However, the five-year overall survival (5-year OS) did not show any statistically significant difference between PI-MRD positive and negative T-ALL patients (92.93% vs 94.28%). The hazard ratio (HR) for 5-year EFS and MRD positivity was 8.03 (p-value < 0.0001). HR for 5-year EFS and early T-cell precursor ALL (ETP-ALL) was 2.63 (p = -0.02). PI-MRD detected using FC is a strong predictive factor of inferior survival outcomes in pediatrics, AYA patients with T-ALL. PI-MRD positivity can be used to modify the treatment of T-ALL patients, especially in resource-constrained developing countries where molecular tests are not widely available.",0
"Haemophagocytic lymphohistiocytosis (HLH) is a rare disorder. This study sheds light on a rare and intriguing case of HLH as the initial symptom in a child with Philadelphia chromosome-positive acute lymphoblastic leukaemia (ph+ALL). This case report, accompanied by a comprehensive literature review, highlights the diagnostic challenges and treatment complexities encountered in the management of such rare manifestations. Moreover, the identification of a novel mutation in the",0
B cell precursor acute lymphoblastic leukemia (BCP-ALL) is a malignant disorder of immature B lineage immune progenitors and is the commonest cancer in children. Despite treatment advances it remains a leading cause of death in childhood and response rates in adults remain poor. A preleukemic state predisposing children to BCP-ALL frequently arises,0
"Li-Fraumeni syndrome is a hereditary tumor syndrome characterized by an elevated risk of malignancy, particularly acute lymphoblastic leukemia (ALL), which can be caused by the heterozygous germline mutation. TP53 gene germline mutation is considered a potential risk factor and crucial prognostic parameter for acute leukemia development and diagnosis, but rarely occurs in adults, and its specific pathogenic significance in acute leukemia is unclear. We describes a case of a 45-year-old woman diagnosed with ALL. Whole-exome sequencing approach identified one of the TP53 germline mutations from her bone marrow sample with possible pathogenic significance, c.848G>A (p.Arg283His) heterozygous missense mutation located on exon 8, which was further verified in her hair, oral mucous and nail samples. Family pedigree screening revealed that the same TP53 genetic variant was present in the patient's father and non-donor son, whereas not in the donor. Digital PCR observed that this point mutation frequency dropped post-transplantation but remained low during maintenance therapy when the patient was leukemia-free. This suspected Li-Fraumeni syndrome case report with a likely pathogenic heterozygous TP53 variant expands the cancer genetic spectrum. Screening her family members for mutations facilitates identifying the optimal relative donor and avoids unnecessary treatment by monitoring TP53 germline mutations for minimal residual disease following hematopoietic stem cell transplantation. Its potential roles in hematological malignant tumor development and clinical pathogenic implications necessitate further probing.",0
"Juvenile ossifying fibromas (JOF) are rare benign tumors affecting the craniofacial area, and they present more in younger age groups. JOFs are aggressive lesions and have a high tendency for recurring after surgical resection. A 9-years-old female who was a known case of major histocompatibility complex class II deficiency since birth and post hematopoietic stem cell transplant was diagnosed with B-cell acute lymphoblastic leukemia (ALL). Right anterior ethmoidal sinus opacification with mucosal thickening found on sinus imaging was initially thought to be infectious in origin due to the patient's immunodeficiency. However, further investigation and endoscopic sinus surgery with lesion debridement and biopsy revealed psammomatoid JOF. Follow up and imaging results urged the need for a second surgery, but no recurrence was detected. As the patient's ALL was being treated, the case was followed up for two months with imaging showing opacification in multiple sinuses which was suspected to be fungal infection due to immunodeficiency. The complicated character of the case may have hindered any additional invasive management. Opacification persisted despite conservative management. Unfortunately, the patient suffered from disease complication, infections, and died from multi-organ failure. This case highlights the importance of a thorough diagnostic workup and management strategy for immunodeficient patients with JOF. JOF's recurrent nature along with the pre-existing immunodeficiency made this case difficult to manage as the patient had other life-threatening condition. Specific management considerations should take place in immunocompromised patients. Post-operative long-term follow-ups are needed for early detection of recurrence.",0
"The objective of the present study was to evaluate the effect of three common cooking practices (i.e., boiling, steaming, and frying) on phytochemical contents (i.e., polyphenols, carotenoids, glucosinolates, and ascorbic acid), total antioxidant capacities (TAC), as measured by three different analytical assays [Trolox equivalent antioxidant capacity (TEAC), total radical-trapping antioxidant parameter (TRAP), ferric reducing antioxidant power (FRAP)] and physicochemical parameters of three vegetables (carrots, courgettes, and broccoli). Water-cooking treatments better preserved the antioxidant compounds, particularly carotenoids, in all vegetables analyzed and ascorbic acid in carrots and courgettes. Steamed vegetables maintained a better texture quality than boiled ones, whereas boiled vegetables showed limited discoloration. Fried vegetables showed the lowest degree of softening, even though antioxidant compounds were less retained. An overall increase of TEAC, FRAP, and TRAP values was observed in all cooked vegetables, probably because of matrix softening and increased extractability of compounds, which could be partially converted into more antioxidant chemical species. Our findings defy the notion that processed vegetables offer lower nutritional quality and also suggest that for each vegetable a cooking method would be preferred to preserve the nutritional and physicochemical qualities.",1
Biased,0
A fast method using high-performance liquid chromatography based on two monolithic columns has been developed for the simultaneous determination of isoflavones extracted from soybeans and derived foods. The 12 main isoflavones were resolved in 10 min in two coupled monolithic columns working at 35 degrees C using a elution gradient of acidified water (0.1% acetic acid) and methanol (0.1% acetic acid) at a flow rate of 5 mL min(-1). Retention time and relative area standard deviations were below 1% for all isoflavones. The method developed was successfully applied to several soy food samples and spiked samples. Total isoflavone concentration in sampled soy foods ranged from 34.28 mg L(-1) to 4.29 mg g(-1).,1
"Eight flavonols were detected in rowanberry juice, six quercetin and two kaempferol glycosides which were identified as quercetin 3-O-galactoside, quercetin 3-O-glucoside, two quercetin 3-O-dihexosides, quercetin pentose-hexoside and quercetin hexose-pentoside and two kaempferol dihexosides. The total content of identified flavonols in the rowanberry juice was 291 mg L–1. Quercetin dihexosides contributed 78% to the flavonol content. However, chlorogenic and neochlorogenic acid were the most abundant phenolic compounds in the rowanberry juice (544 and 273 mg L–1, respectively). From a nutritional point of view, rowanberry juice provides 70 mg of flavonols and 196 mg of chlorogenic acids per serving. HPLC-MSn and HPLC-DAD in combination with solid phase extraction were used to obtain these results.",1
"Simultaneous determination of alcohols, amines, amino acids, flavonoids, and purine and pyrimidine bases in bottled beer samples directly without any pre-treatment was carried out by capillary zone electrophoresis with diode-array detection. Electrolyte conditions such as pH, composition and concentration of the buffer, working voltage and type and time of injection were checked. The best separation of the cited analytes was achieved in 70 mM sodium borate solution and pH 10.25. The detection limits were from 2.1 to 5.6 mg L(-1) for the 18 compounds studied. The developed method is rapid, sensitive and quantitative and has been applied to seven types of international bottled beers of different origins bought locally.",1
"Glucocorticoids are a mainstay in the treatment of B-cell acute lymphoblastic leukemia (B-ALL). The glucocorticoid receptor (GR), a ligand-activated transcription factor (TF), mediates their actions. Chromatin occupancy, chromatin-protein networks (chromatomes) and gene programmes of GR are regulated by SUMOylation, a post-translational modification with therapeutic implications in other hematomalignancies. To unravel the GR-SUMOylation crosstalk in B-ALL, we induced hypoSUMOylation in NALM6 B-ALL cells with a SUMOylation inhibitor (SUMOi, ML-792). Genome-wide profiling of GR and SUMO chromatin-binding and chromatin accessibility revealed that hypoSUMOylation augmented GR chromatin occupancy and altered chromatin openness. Association with transcriptome data indicated that the hypoSUMOylation-induced GR-binding sites predominantly repressed genes associated with cell cycle and DNA replication. Consistently, hypoSUMOylation potentiated glucocorticoid-induced cell cycle arrest and growth suppression. Moreover, our proteomic analyses revealed that the protein network of chromatin-bound GR is tightly intertwined with SUMO2/3 and that SUMOylation modulates the stability of the network. The chromatome contained several B-cell TFs with cognate binding motifs found on GR-adjacent chromatin sites, indicating their simultaneous occupancy on chromatin. In sum, our data imply potential for targeting SUMOylation to increase sensitivity to glucocorticoids in B-ALL, supported by ex vivo data of glucocorticoid and SUMOi TAK-981 combination-treated B-ALL patient samples.",0
"Some of the medicinal properties of lemons are due to the flavonoids they contain since they are involved in many biological activities and have many health-related functions. The levels of the principal flavanones and flavone found in different cultivars of Citrus limon, are analysed in an attempt to identify the most interesting as regards the content of such secondary compounds. The results show that the immature fruits from cultivars Lisbon and Fino-49 are ideal for obtaining the flavanone hesperidin, while the mature fruits of cultivar Fino-49 and the leaves of cultivar Eureka are the most interesting for obtaining the flavone diosmin and the flavanone eriocitrin.",1
"The treatment landscape for pediatric cancers over the last 11 years has undergone a dramatic change, especially with relapsed and refractory B-cell acute lymphoblastic leukemia (ALL), due to the introduction of chimeric antigen receptor-T (CAR-T) cell therapy. Because of the success of CAR-T cell therapy in patients with relapsed and refractory B-cell ALL, this promising therapy is undergoing trials in multiple other pediatric malignancies. This article will focus on the introduction of CAR-T cell therapy in pediatric B-cell ALL and discuss past and current trials. We will also discuss trials for CAR-T cell therapy in other pediatric malignancies. This information was gathered through a comprehensive literature review along with using first hand institutional experience. Due to the potential severe toxicities related to CAR-T cell therapy, safe practices and monitoring are key. These authors demonstrate that nurses have a profound responsibility in preparing and caring for patients and families, monitoring and managing side effects in these patients, ensuring that study guidelines are followed, and providing continuity for patients, families, and referring providers. Education of nurses is crucial for improved patient outcomes.",0
"L-asparaginase (L-ASNase) remains a vital chemotherapeutic agent for acute lymphoblastic leukemia (ALL), primarily due to its mechanism of depleting circulating asparagine essential for leukemic cell proliferation. However, existing ASNases (including pegylated ones) face limitations including immunogenicity, rapid clearance, and off-target toxicities. Earlier, we have shown that the conjugation of L-ASNase with the polyamines and their copolymers results in significant enhancement of the antiproliferative activity due to accumulation in tumor cells. We suggested that this effect is probably mediated by polyamine transport system (PTS) receptors that are overexpressed in ALL cells. Here, we investigated the effect of competitive inhibitors of PTS receptors to the L-ASNase interaction with cancer cells (L5178Y, K562 and A549). L-ASNase from",0
"In this study the qualitative and quantitative content of the biophenolics in virgin olive oils is evaluated by liquid chromatography-tandem mass spectrometry. The extraction and purification method for these compounds from virgin oils was optimised. After liquid-liquid and solid-phase extraction the separation of 35 of these compounds was achieved on reversed phase in gradient mode. The detection was preliminarily by UV and fluorescence, but then the final choice was ion-spray tandem mass spectrometry in multiple reaction monitoring mode in negative ionization, acquiring two diagnostic product ions from the chosen precursor [M—H]–. Using this last approach we obtained the best sensitivity, selectivity, and specificity. The recovery of the method ranged from 70–90% and detection limits were less than 1 ng for all the analyzed compounds.",1
"The levels of total polyphenols and o-diphenols were determined in virgin oils and in chloroform/methanol-extracted oils. The solventextracted oils were richer in polyphenols than the virgin oils. High polyphenol content was associated with a high resistance to oxidation of the oils. A linear relationship was found between polyphenol content and the oxidative stability of the virgin oils during storage at 60 C. After removal of the polyphenols, the oxidative stability of the oils decreased considerably and seemed to depend on polyunsaturated fatty acid concentration.",1
"Reliable and economical quantification of micronutrients in diets and human is a critical component of successful epidemiological studies to establish relationships between dietary constituents and chronic disease. Legumes are one of the major dietary components consumed by populations worldwide. Consumption of legumes is thought to play a major role in lowering breast and prostate cancer risk. In this study, a simplified method that uses solid-phase extraction and gas chromatography was developed to measure isoflavones at levels down to 10 micrograms/5ml. With the use of this method, 12.5 g miso (a soybean paste), 12 ounces Isomil, and 12 ounces soymilk had daidzin/daidzein levels of 2, 5, and 12.4 mg, respectively, and genistin/genistein levels of 3, 6.5, and 13.7 mg, respectively. In these products, most of the isoflavones were present as glucosides. With the same method, urinary levels of isoflavones in six 15-17-year-old subjects were determined after soymilk ingestion. Each subject was placed on unrestricted nonsoya diets, and three 12-ounce portions of soymilk were given at 12-h intervals. Males excreted 15.02 +/- 2.74 (SD) mg of daidzein glucuronides/sulfates [mean recovery, 40.4 +/- 7.4% (SD)] by 24 h after the third soymilk ingestion, whereas females excreted 25.56 +/- 5.10 mg (68.7 +/- 13.7%) of daidzein conjugates, which was more than males (P = 0.02). Males and females excreted 7.73 +/- 1.95 mg and 9.11 +/- 0.84 mg of genistein glucuronides/sulfates (20% recovery of genistin intake), respectively, in the urine. Most of the isoflavones were excreted within 24 h after ingestion.",1
"The position of conjugation of the flavonoid quercetin dramatically affects biological activity in vitro, therefore it is important to determine the exact nature of the plasma metabolites. In the present study, we have used various methods (HPLC with diode array detection, LCMS, chemical and enzymic synthesis of authentic conjugates and specific enzymic hydrolysis) to show that quercetin glucosides are not present in plasma of human subjects 1.5 h after consumption of onions (a rich source of flavonoid glucosides). All four individuals had similar qualitative profiles of metabolites. The major circulating compounds in the plasma after 1.5 h are identified as quercetin-3-glucuronide, 3'-methylquercetin-3-glucuronide and quercetin-3'-sulfate. The existence of substitutions in the B and/or C ring of plasma quercetin metabolites suggests that these conjugates will each have very different biological activities.",1
"Adult B-cell acute lymphoblastic leukemia (B-ALL) is characterized by genetic heterogeneity and a high relapse rate, affecting over 40% of adults. However, the mechanisms leading to relapse in adults are poorly understood. Forty-four adult B-ALL patients were studied at both diagnosis and relapse by next-generation sequencing (NGS). Four main genetic pathways leading to relapse in adults were identified:",0
"To develop a novel prognostic scoring system for severe cytokine release syndrome (CRS) in patients with B-cell acute lymphoblastic leukemia (B-ALL) treated with anti-CD19 chimeric antigen receptor (CAR)-T-cell therapy, aiming to optimize risk mitigation strategies and improve clinical management. This single-center retrospective cohort study included 125 B-ALL patients who received anti-CD19 CAR-T-cell therapy from January 2017 to October 2023. These cases were selected from a cohort of over 500 treated patients on the basis of the availability of comprehensive baseline data, documented CRS grading, and at least 3 months of follow-up. Data on patient demographics, treatment history, laboratory parameters, CAR-T-cell characteristics, safety, and efficacy endpoints were collected. CRS severity was graded according to the 2019 ASTCT consensus criteria. Univariate and multivariate logistic regression analyses were conducted to identify factors associated with CRS severity, and a prognostic model was constructed. The overall incidence of CRS was 67.2%, with 13.6% having grade ≥ 3 (severe) CRS. Higher baseline and post-lymphodepletion minimal residual disease (MRD) levels and neutropenia on day 7 post-infusion were significantly associated with severe CRS. Inflammatory markers (CRP, ferritin, and IL-6) and coagulation dysfunction (APTT) on day 7 post-infusion were also predictive of CRS severity. The prognostic model incorporating these factors demonstrated robust discriminatory ability, with an area under the ROC curve of 0.875. This study developed a novel prognostic scoring system for severe CRS in Chinese B-ALL patients receiving anti-CD19 CAR-T-cell therapy. The model integrates clinical and laboratory parameters to facilitate early identification and management of severe CRS. Further validation in larger, prospective cohorts is warranted.",0
"Early T-cell precursor acute lymphoblastic leukemia (ETP-ALL), mixed phenotypic acute leukemia (MPAL), and acute myeloid leukemia with minimal differentiation (AML-M0) all originate from immature hematopoietic progenitor cells and have a poor prognosis. We investigated the clinical characteristics of these immature leukemias in 17 children (ETP-ALL: 8, MPAL: 5, AML-M0: 4) at seven institutions. Clinical and laboratory findings were comparable across disease types. Eleven and six patients received ALL- and AML-oriented induction chemotherapy, with six and four achieving complete remission (CR), respectively. Five additional patients achieved CR after salvage with the other type of chemotherapy. Eight patients received hematopoietic cell transplantation (HCT) in first CR, and six survived without relapse. However, six of seven patients who did not receive HCT during first CR relapsed; all underwent HCT later, and only three survived. The 5-year event-free survival (EFS) and overall survival (OS) rate were 37% and 69%, respectively. Patients who achieved CR after induction chemotherapy and received HCT in first CR had favorable EFS and OS. Notably, all patients who received HCT in first CR survived 5 years after diagnosis. Appropriate induction chemotherapy and HCT in first CR could improve the outcome of immature leukemias.",0
"The present study examines and compares the phenolic compositions of several commercially available alcohol-free and standard beers. In general, the values for the contents of the phenolic components in the alcohol-free beers are lower than the values for the standard beers; this is attributable to differences in the duration of fermentation and the yeast strains employed in brewing alcohol-free beers (e.g., the case of tyrosol) and to losses brought about by the dealcoholization processes employed (e.g., p-coumaric acid, caffeic acid, vanillic acid, etc.). The values for the other low-molecular-weight compounds considered, such as 5-(hydroxymethyl)furfural and tryptophol, are also lower in the alcohol-free than in the standard beers.",1
"Asparaginase is essential to chemotherapy regimens for acute lymphoblastic leukemia (ALL). Survival of patients with ALL has improved since incorporating asparaginase into chemotherapy backbones. Hispanic patients have a higher incidence of ALL than other ethnicities and suffer inferior outcomes. The inferior outcome of Hispanics is due to several factors, including the increased incidence of high-risk genetic subtypes and susceptibility to treatment-related toxicity. We summarize the current knowledge of asparaginase-related toxicity by comparing their incidence between Hispanic and non-Hispanic patients. These toxicities include hypersensitivity, hepatotoxicity, pancreatitis, thrombosis, and hypertriglyceridemia. The PubMed database and Google Scholar were used to search for this review from October 2022 to June 2023. Except for hepatotoxicity and hypertriglyceridemia secondary to asparaginase-based treatments, which may develop more frequently among Hispanic patients with ALL, other toxicities were comparable between Hispanic and non-Hispanic patients. Nevertheless, studies with larger cohorts and more accurate capturing of Hispanic ethnicity should be conducted to fill the gaps in the current knowledge.",0
"The main phenolic compounds in cortex tissues of apples and pears are hydroxycinnamic derivatives (HCD) and flavanols (FLA). Phenolic content (initial and residual) was determined by HPLC. The degree of browning was determined by the simultaneous measurements of soluble (absorbance at 400 nm) and insoluble (lightness L*) brown pigments. In apples, the sum of absorbance and lightness, expressing the extent of browning, is closely correlated to the amount of phenolics (HCD and FLA) degraded. Maturity does not appear to play a major role in the ability of apples to develop browning. In pears, no correlation was found between these sums and the amount of phenolics (initial or degraded). However, L* was correlated with the amount of two flavanols. The extent of browning seemed to depend on the maturity of pears. A better control of browning would probably consist firstly in a selection of cultivars with a low content in chlorogenic acid. Secondly, flavanol content and the relative balance of HCD and FLA are of great importance in the susceptibility to browning.",1
"Cure rates in adult acute lymphoblastic leukemia (ALL) improved using pediatric-based chemotherapy and stem cell transplantation (SCT). However, limited data on the health condition of cured adults are available whereas pediatric data cannot be transferred. The GMALL analyzed the health status in survivors of adult ALL retrospectively. Physicians answered a questionnaire on general condition (Eastern Cooperative Oncology Group [ECOG] status) and comorbidity or syndrome occurrence observed after treatment. Five hundred and thirty-eight patients with a median age of 29 (range, 15-64) years at diagnosis were analyzed, median follow-up was 7 (range, 3-24) years. Thirty-one percent had received SCT. ECOG status was 0-1 in 94%, 34% had not developed significant comorbidities. Most frequent comorbidities involved the neurologic system (27%), endocrine system (20%), skin (18%), graft-versus-host-disease (15%), cardiac system (13%), fatigue (13%). SCT impacted ECOG status and comorbidity occurrence significantly. ECOG 0-1 was observed in 86% of SCT and 98% of non-SCT patients (P<0.0001); comorbidity was observed in 87% and 57% respectively (P<0.0001). Our analysis elucidates the spectrum of comorbidities in cured adult ALL patients, with higher risk for transplanted patients, providing stimulations for the design of adequate aftercare programs. Overall, a large proportion of non-SCT patients achieved unrestricted general condition. The data provide a reference for new patient-centered endpoints in future trials.",0
"This meta-analysis investigates the association between acute lymphoblastic leukemia (ALL) susceptibility and IKZF1 gene SNPs. Utilizing EMBASE, PubMed, and other databases, the study evaluated methodological quality through the Newcastle-Ottawa Scale (NOS) scoring and Hardy-Weinberg Equilibrium (HWE) value. The present meta-analysis used Preferred Reporting Items for Systematic Reviews and Meta-analysis (PRISMA) guidelines. Review Manager 5.4 software was employed for data analysis, emphasizing genetic variants' significance (p < 0.05). Visualizations were achieved using funnel and Circos plots. A significant association was found between rs4132601 and ALL across genetic models, contrasting with the non-significant correlation for rs11978267. The findings underscore the complex interplay of genetic factors in ALL susceptibility, particularly related to IKZF1 SNPs. Ethnicity emphasizes the importance of diverse population considerations. This meta-analysis highlights the significance of rs4132601 in ALL's genetic foundation, suggesting potential advancements in diagnostics. The lack of correlation for rs11978267 highlights the complexity of its genetic association. Future studies should prioritize larger, diverse samples for a comprehensive understanding and improved strategies for ALL diagnoses and treatments.",0
"Interleukin-7 receptor ( A total of 346 newly diagnosed AML patients from January 2017 to July 2020 at Nanfang Hospital were analyzed in this study. A genomic panel of 167 gene targets was detected by next-generation sequencing. Among 346 patients, 33 (9.5%) AML patients carried Our study demonstrated that the The effects of IL7R mutation on AML patients With the development of NGS, more and more cytogenetic and molecular markers have been found to be associated with prognosis of ALL. IL7R mutation is associated with an inferior prognosis for AML patients. Patients with IL7R mutation have higher NRM, shorter OS and EFS than patients without IL7R mutation, even patients who have undergone HSCT.",0
"The amounts of flavonols (quercetin, myricetin and kaempferol) and phenolic acids (ellagic, p-coumaric, caffeic and ferulic acids) were analysed in six strawberry cultivars and in the berries of genus Vaccinium (four blueberry cultivars, wild bilberry, wild bog whortleberry). Differences between strawberries from organic vs. conventional cultivation were investigated and the influence of geographical origin on phenolic compounds of strawberries and blueberries was studied. Three different extraction and hydrolysis procedures together with two HPLC methods with diode-array UV/vis detection were used. The varietal differences in the total content of the phenolics analysed were larger among the cultivated blueberries (from 4.4 to 9.2 mg/100 g, fresh weight) than among the strawberry cultivars (from 42.1 to 54.4 mg/100 g). Some regional differences were observed in the phenolic contents in blueberries and strawberries. Compared to conventional cultivation techniques, organic cultivation had no consistent effect on the levels of phenolic compounds in strawberries.",1
"Whereas the prognosis of adult patients with Philadelphia-negative acute lymphoblastic leukemia (ALL) has greatly improved since the advent of pediatric-inspired regimens, the impact of initial central nervous system (CNS) involvement has not been formerly re-evaluated. We report here the outcome of patients with initial CNS involvement included in the pediatric-inspired prospective randomized GRAALL-2005 study. Between 2006 and 2014, 784 adult patients (aged 18-59 years) with newly diagnosed Philadelphia-negative ALL were included, of whom 55 (7%) had CNS involvement. In CNSpositive patients, overall survival was shorter (median 1.9 years vs. not reached, HR=1.8 [1.3-2.6], P<0.001). While there was no statistical difference in cumulative incidence of relapse between CNS+ and CNS- patients (HR=1.5 [0.9-2.5], P=0.11), non-relapse mortality was significantly higher in those with initial CNS disease (HR=2.1 [1.2-3.5], P=0.01). This increase in toxicity was mostly observed in patients randomized to the high-dose cyclophosphamide arm and in those who received allogeneic stem cell transplantation. Exploratory landmark analyses did not show any association between either cranial irradiation or allogeneic stem cell transplantation and outcome. Despite improved outcome in young adult ALL patients with pediatric-inspired protocols, CNS involvement is associated with a worse outcome mainly due to excess toxicity, without improved outcome with allogeneic SCT.",0
"T-cell acute lymphoblastic leukemia (T-ALL) is an aggressive hematological malignancy with poor response to conventional therapy, derived from hematopoietic progenitors committed to T-cell lineage. Relapsed/Refractory patients account for nearly 20% of childhood and 45% of adult cases. Aberrant Notch signaling plays a critical role in T-ALL pathogenesis and therapy resistance. Notch inhibition is a promising therapeutic target for personalized medicine, and a variety of strategies to prevent Notch activation, including",0
"Consumer demand for softer leaves with variation in taste, shape and colours has encouraged the development of new lettuce products of baby-sized leaves. The objective of this study was the comparison of whole-head lettuce, as the most common raw material for fresh-cut, with baby-leaf and multi-leaf as the newest baby-sized lettuce leaves. Lettuces (Lactuca sativa L.) of the types Green Leaf, Red Leaf and Lollo Rosso were cultivated in the same field with different plant densities, under commercial conditions. Although baby-leaf was subjected to far less wound damage than the shredded lettuce from the whole-head, leaf age could play an important role in increasing respiration rate and determining postharvest quality. After 9–11d of storage, minimally processed products from the three types of raw material showed good visual quality without differences among them. However, over the 12-d storage period, quality decreased to the limit of marketability mainly due to browning of the cut edge surface of the fresh-cut product from whole-heads and decay due to the soft tissue in the case of baby-leaves. Additionally, with the processing of whole-heads, the increase in cut-damage surfaces and availability of cell nutrients provided conditions that favoured the growth of lactic acid bacteria (LAB) and total coliforms compared to uncut surfaces of baby-sized leaves. The ratio between the oxidized and reduced forms of ascorbate (DHA/AA) increased 2–4 times after 9–11d of storage. Furthermore, baby-sized leaves had higher phenolic contents than the shredded product from the whole-head which probably contributed to reaching a shelf-life of 11d. In conclusion, the new green and red baby-sized leaves both at immature and mature stages provided high quality lettuce for the fresh-cut market, meeting specific requirements regarding visual quality, microbial load and high content of phytochemicals.",1
"Acute myeloid leukemia (AML) and T cell acute lymphoblastic leukemia (T-ALL) are two of the most prevalent hematological malignancies diagnosed among adult leukemia patients, with both being difficult to treat and associated with high rates of recurrence and mortality. In the present study, bioinformatics approaches were used to analyze both of these types of leukemia in an effort to identify characteristic gene expression patterns that were subsequently validated",0
"Limited prognostic factors have been associated with overall survival (OS) post-relapse in childhood Acute Lymphoblastic Leukemia (ALL). Patients enrolled on 12 Children's Oncology Group frontline ALL trials (1996-2014) were analyzed to assess for additional prognostic factors associated with OS post-relapse. Among 16,115 patients, 2053 (12.7%) relapsed. Relapse rates were similar for B-ALL (12.5%) and T-ALL (11.2%) while higher for infants (34.2%). Approximately 50% of B-ALL relapses occurred late (≥36 months) and 72.5% involved the marrow. Conversely, 64.8% of T-ALL relapses occurred early (<18 months) and 47.1% involved the central nervous system. The 5-year OS post-relapse for the entire cohort was 48.9 ± 1.2%; B-ALL:52.5 ± 1.3%, T-ALL:35.5 ± 3.3%, and infant ALL:21.5 ± 3.9%. OS varied by early, intermediate and late time-to-relapse; 25.8 ± 2.4%, 49.5 ± 2.2%, and 66.4 ± 1.8% respectively for B-ALL and 29.8 ± 3.9%, 33.3 ± 7.6%, 58 ± 9.8% for T-ALL. Patients with ETV6::RUNX1 or Trisomy 4 + 10 had median time-to-relapse of 43 months and higher OS post-relapse 74.4 ± 3.1% and 70.2 ± 3.6%, respectively. Patients with hypodiploidy, KMT2A-rearrangement, and TCF3::PBX1 had short median time-to-relapse (12.5-18 months) and poor OS post-relapse (14.2 ± 6.1%, 31.9 ± 7.7%, 36.8 ± 6.6%). Site-of-relapse varied by cytogenetic subtype. This large dataset provided the opportunity to identify risk factors for OS post-relapse to inform trial design and highlight populations with dismal outcomes post-relapse.",0
